event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_TOU_D,energy_TOU_D,cost_TOU_D_Base,energy_TOU_D_Base
Fridge-Freezer_2015-03-13_11,Fridge-Freezer,Appliance1,Base,2015-03-13 11:26:00,2015-03-13 12:02:00,36.0,4328.07,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.031,0.0721,0.0433,0.0721
Fridge-Freezer_2015-03-13_12,Fridge-Freezer,Appliance1,Base,2015-03-13 12:44:00,2015-03-13 13:15:00,31.0,2551.44,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0183,0.0425,0.0255,0.0425
Fridge-Freezer_2015-03-13_13,Fridge-Freezer,Appliance1,Base,2015-03-13 13:29:00,2015-03-13 13:52:00,23.0,1844.01,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0132,0.0307,0.0184,0.0307
Fridge-Freezer_2015-03-13_14,Fridge-Freezer,Appliance1,Base,2015-03-13 13:55:00,2015-03-13 14:27:00,32.0,2560.56,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0184,0.0427,0.0256,0.0427
Fridge-Freezer_2015-03-13_15,Fridge-Freezer,Appliance1,Base,2015-03-13 15:08:00,2015-03-13 15:39:00,31.0,2403.47,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0172,0.0401,0.024,0.0401
Fridge-Freezer_2015-03-13_16,Fridge-Freezer,Appliance1,Base,2015-03-13 15:40:00,2015-03-13 16:04:00,24.0,1811.99,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.013,0.0302,0.0181,0.0302
Fridge-Freezer_2015-03-13_17,Fridge-Freezer,Appliance1,Base,2015-03-13 16:20:00,2015-03-13 16:52:00,32.0,2592.79,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0186,0.0432,0.0259,0.0432
Fridge-Freezer_2015-03-13_18,Fridge-Freezer,Appliance1,Base,2015-03-13 17:07:00,2015-03-13 17:12:00,5.0,56.9,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0005,0.0009,0.0006,0.0009
Fridge-Freezer_2015-03-13_19,Fridge-Freezer,Appliance1,Base,2015-03-13 17:32:00,2015-03-13 18:08:00,36.0,4627.52,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0393,0.0771,0.0463,0.0771
Fridge-Freezer_2015-03-13_20,Fridge-Freezer,Appliance1,Base,2015-03-13 18:41:00,2015-03-13 19:15:00,34.0,2771.95,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0236,0.0462,0.0277,0.0462
Fridge-Freezer_2015-03-13_21,Fridge-Freezer,Appliance1,Base,2015-03-13 19:37:00,2015-03-13 20:28:00,51.0,4564.23,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0369,0.0761,0.0456,0.0761
Fridge-Freezer_2015-03-13_22,Fridge-Freezer,Appliance1,Base,2015-03-13 21:09:00,2015-03-13 21:40:00,31.0,2540.1,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0195,0.0423,0.0254,0.0423
Fridge-Freezer_2015-03-13_23,Fridge-Freezer,Appliance1,Base,2015-03-13 21:42:00,2015-03-13 22:05:00,23.0,1853.46,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.014,0.0309,0.0185,0.0309
Fridge-Freezer_2015-03-13_24,Fridge-Freezer,Appliance1,Base,2015-03-13 22:21:00,2015-03-13 22:53:00,32.0,2612.24,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0187,0.0435,0.0261,0.0435
Fridge-Freezer_2015-03-13_25,Fridge-Freezer,Appliance1,Base,2015-03-13 23:34:00,2015-03-14 00:13:00,39.0,4086.39,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0293,0.0681,0.0409,0.0681
Fridge-Freezer_2015-03-14_01,Fridge-Freezer,Appliance1,Base,2015-03-14 00:44:00,2015-03-14 01:12:00,28.0,2247.74,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0161,0.0375,0.0225,0.0375
Fridge-Freezer_2015-03-14_02,Fridge-Freezer,Appliance1,Base,2015-03-14 01:53:00,2015-03-14 02:31:00,38.0,3943.01,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0283,0.0657,0.0394,0.0657
Fridge-Freezer_2015-03-14_03,Fridge-Freezer,Appliance1,Base,2015-03-14 03:02:00,2015-03-14 03:29:00,27.0,2273.65,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0163,0.0379,0.0227,0.0379
Fridge-Freezer_2015-03-14_04,Fridge-Freezer,Appliance1,Base,2015-03-14 04:10:00,2015-03-14 04:54:00,44.0,3851.75,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0276,0.0642,0.0385,0.0642
Fridge-Freezer_2015-03-14_05,Fridge-Freezer,Appliance1,Base,2015-03-14 05:18:00,2015-03-14 05:44:00,26.0,2213.67,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0159,0.0369,0.0221,0.0369
Fridge-Freezer_2015-03-14_06,Fridge-Freezer,Appliance1,Base,2015-03-14 06:26:00,2015-03-14 06:53:00,27.0,2237.38,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.016,0.0373,0.0224,0.0373
Fridge-Freezer_2015-03-14_07,Fridge-Freezer,Appliance1,Base,2015-03-14 07:00:00,2015-03-14 07:23:00,23.0,1812.73,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.013,0.0302,0.0181,0.0302
Fridge-Freezer_2015-03-14_08,Fridge-Freezer,Appliance1,Base,2015-03-14 07:34:00,2015-03-14 08:02:00,28.0,2385.66,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0171,0.0398,0.0239,0.0398
Fridge-Freezer_2015-03-14_09,Fridge-Freezer,Appliance1,Base,2015-03-14 08:43:00,2015-03-14 09:28:00,45.0,4642.13,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0333,0.0774,0.0464,0.0774
Fridge-Freezer_2015-03-14_10,Fridge-Freezer,Appliance1,Base,2015-03-14 09:52:00,2015-03-14 10:23:00,31.0,2550.1,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0183,0.0425,0.0255,0.0425
Fridge-Freezer_2015-03-14_11,Fridge-Freezer,Appliance1,Base,2015-03-14 11:05:00,2015-03-14 11:35:00,30.0,4166.81,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0299,0.0694,0.0417,0.0694
Fridge-Freezer_2015-03-14_12,Fridge-Freezer,Appliance1,Base,2015-03-14 12:16:00,2015-03-14 12:44:00,28.0,2279.92,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0163,0.038,0.0228,0.038
Fridge-Freezer_2015-03-14_13,Fridge-Freezer,Appliance1,Base,2015-03-14 13:23:00,2015-03-14 13:57:00,34.0,4445.34,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0319,0.0741,0.0445,0.0741
Fridge-Freezer_2015-03-14_14,Fridge-Freezer,Appliance1,Base,2015-03-14 14:34:00,2015-03-14 15:04:00,30.0,2335.34,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0167,0.0389,0.0234,0.0389
Fridge-Freezer_2015-03-14_15,Fridge-Freezer,Appliance1,Base,2015-03-14 15:40:00,2015-03-14 16:14:00,34.0,4386.24,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0314,0.0731,0.0439,0.0731
Fridge-Freezer_2015-03-14_16,Fridge-Freezer,Appliance1,Base,2015-03-14 16:45:00,2015-03-14 17:15:00,30.0,2311.87,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.018,0.0385,0.0231,0.0385
Fridge-Freezer_2015-03-14_17,Fridge-Freezer,Appliance1,Base,2015-03-14 17:52:00,2015-03-14 18:22:00,30.0,4233.39,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.036,0.0706,0.0423,0.0706
Fridge-Freezer_2015-03-14_18,Fridge-Freezer,Appliance1,Base,2015-03-14 19:00:00,2015-03-14 19:32:00,32.0,2535.94,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0216,0.0423,0.0254,0.0423
Fridge-Freezer_2015-03-14_19,Fridge-Freezer,Appliance1,Base,2015-03-14 19:49:00,2015-03-14 20:43:00,54.0,4644.39,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0364,0.0774,0.0464,0.0774
Fridge-Freezer_2015-03-14_20,Fridge-Freezer,Appliance1,Base,2015-03-14 21:20:00,2015-03-14 22:08:00,48.0,4638.69,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0353,0.0773,0.0464,0.0773
Fridge-Freezer_2015-03-14_21,Fridge-Freezer,Appliance1,Base,2015-03-14 22:30:00,2015-03-14 23:03:00,33.0,2678.98,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0192,0.0446,0.0268,0.0446
Fridge-Freezer_2015-03-14_22,Fridge-Freezer,Appliance1,Base,2015-03-14 23:41:00,2015-03-15 00:13:00,32.0,4604.54,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.033,0.0767,0.046,0.0767
Fridge-Freezer_2015-03-15_01,Fridge-Freezer,Appliance1,Base,2015-03-15 00:52:00,2015-03-15 01:21:00,29.0,2337.83,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0168,0.039,0.0234,0.039
Fridge-Freezer_2015-03-15_02,Fridge-Freezer,Appliance1,Base,2015-03-15 01:46:00,2015-03-15 02:29:00,43.0,4083.4,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0293,0.0681,0.0408,0.0681
Fridge-Freezer_2015-03-15_03,Fridge-Freezer,Appliance1,Base,2015-03-15 03:09:00,2015-03-15 03:37:00,28.0,2232.06,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.016,0.0372,0.0223,0.0372
Fridge-Freezer_2015-03-15_04,Fridge-Freezer,Appliance1,Base,2015-03-15 03:55:00,2015-03-15 04:16:00,21.0,1644.16,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0118,0.0274,0.0164,0.0274
Fridge-Freezer_2015-03-15_05,Fridge-Freezer,Appliance1,Base,2015-03-15 04:18:00,2015-03-15 04:46:00,28.0,2309.18,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0165,0.0385,0.0231,0.0385
Fridge-Freezer_2015-03-15_06,Fridge-Freezer,Appliance1,Base,2015-03-15 05:26:00,2015-03-15 05:53:00,27.0,2282.02,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0164,0.038,0.0228,0.038
Fridge-Freezer_2015-03-15_07,Fridge-Freezer,Appliance1,Base,2015-03-15 06:08:00,2015-03-15 06:29:00,21.0,1655.8,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0119,0.0276,0.0166,0.0276
Fridge-Freezer_2015-03-15_08,Fridge-Freezer,Appliance1,Base,2015-03-15 06:35:00,2015-03-15 07:03:00,28.0,2328.42,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0167,0.0388,0.0233,0.0388
Fridge-Freezer_2015-03-15_09,Fridge-Freezer,Appliance1,Base,2015-03-15 07:44:00,2015-03-15 08:14:00,30.0,2348.98,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0168,0.0391,0.0235,0.0391
Fridge-Freezer_2015-03-15_10,Fridge-Freezer,Appliance1,Base,2015-03-15 08:16:00,2015-03-15 08:41:00,25.0,1927.41,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0138,0.0321,0.0193,0.0321
Fridge-Freezer_2015-03-15_11,Fridge-Freezer,Appliance1,Base,2015-03-15 08:52:00,2015-03-15 09:22:00,30.0,2447.63,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0175,0.0408,0.0245,0.0408
Fridge-Freezer_2015-03-15_12,Fridge-Freezer,Appliance1,Base,2015-03-15 10:02:00,2015-03-15 10:39:00,37.0,4192.0,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.03,0.0699,0.0419,0.0699
Fridge-Freezer_2015-03-15_13,Fridge-Freezer,Appliance1,Base,2015-03-15 11:10:00,2015-03-15 11:40:00,30.0,2477.13,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0178,0.0413,0.0248,0.0413
Fridge-Freezer_2015-03-15_14,Fridge-Freezer,Appliance1,Base,2015-03-15 12:11:00,2015-03-15 12:49:00,38.0,3956.52,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0284,0.0659,0.0396,0.0659
Fridge-Freezer_2015-03-15_15,Fridge-Freezer,Appliance1,Base,2015-03-15 13:29:00,2015-03-15 13:57:00,28.0,2350.99,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0168,0.0392,0.0235,0.0392
Fridge-Freezer_2015-03-15_16,Fridge-Freezer,Appliance1,Base,2015-03-15 14:02:00,2015-03-15 14:27:00,25.0,1782.12,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0128,0.0297,0.0178,0.0297
Fridge-Freezer_2015-03-15_17,Fridge-Freezer,Appliance1,Base,2015-03-15 14:37:00,2015-03-15 15:07:00,30.0,2500.97,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0179,0.0417,0.025,0.0417
Fridge-Freezer_2015-03-15_18,Fridge-Freezer,Appliance1,Base,2015-03-15 15:46:00,2015-03-15 16:29:00,43.0,4050.97,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.029,0.0675,0.0405,0.0675
Fridge-Freezer_2015-03-15_19,Fridge-Freezer,Appliance1,Base,2015-03-15 16:45:00,2015-03-15 16:51:00,6.0,51.01,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0004,0.0009,0.0005,0.0009
Fridge-Freezer_2015-03-15_20,Fridge-Freezer,Appliance1,Base,2015-03-15 16:52:00,2015-03-15 17:22:00,30.0,2391.33,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0193,0.0399,0.0239,0.0399
Fridge-Freezer_2015-03-15_21,Fridge-Freezer,Appliance1,Base,2015-03-15 17:50:00,2015-03-15 18:25:00,35.0,4396.53,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0374,0.0733,0.044,0.0733
Fridge-Freezer_2015-03-15_22,Fridge-Freezer,Appliance1,Base,2015-03-15 19:05:00,2015-03-15 19:34:00,29.0,2414.16,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0205,0.0402,0.0241,0.0402
Fridge-Freezer_2015-03-15_23,Fridge-Freezer,Appliance1,Base,2015-03-15 19:39:00,2015-03-15 20:06:00,27.0,2093.23,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0175,0.0349,0.0209,0.0349
Fridge-Freezer_2015-03-15_24,Fridge-Freezer,Appliance1,Base,2015-03-15 20:14:00,2015-03-15 20:48:00,34.0,2711.36,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0208,0.0452,0.0271,0.0452
Fridge-Freezer_2015-03-15_25,Fridge-Freezer,Appliance1,Base,2015-03-15 21:28:00,2015-03-15 22:01:00,33.0,4422.96,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0339,0.0737,0.0442,0.0737
Fridge-Freezer_2015-03-15_26,Fridge-Freezer,Appliance1,Base,2015-03-15 22:41:00,2015-03-15 23:12:00,31.0,2523.36,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0181,0.0421,0.0252,0.0421
Fridge-Freezer_2015-03-15_27,Fridge-Freezer,Appliance1,Base,2015-03-15 23:36:00,2015-03-16 00:24:00,48.0,4204.9,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0301,0.0701,0.042,0.0701
Fridge-Freezer_2015-03-16_01,Fridge-Freezer,Appliance1,Base,2015-03-16 01:06:00,2015-03-16 01:34:00,28.0,2362.39,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0169,0.0394,0.0236,0.0394
Fridge-Freezer_2015-03-16_02,Fridge-Freezer,Appliance1,Base,2015-03-16 01:38:00,2015-03-16 01:59:00,21.0,1662.51,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0119,0.0277,0.0166,0.0277
Fridge-Freezer_2015-03-16_03,Fridge-Freezer,Appliance1,Base,2015-03-16 02:15:00,2015-03-16 02:45:00,30.0,2451.26,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0176,0.0409,0.0245,0.0409
Fridge-Freezer_2015-03-16_04,Fridge-Freezer,Appliance1,Base,2015-03-16 03:27:00,2015-03-16 04:08:00,41.0,4084.38,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0293,0.0681,0.0408,0.0681
Fridge-Freezer_2015-03-16_05,Fridge-Freezer,Appliance1,Base,2015-03-16 04:37:00,2015-03-16 05:06:00,29.0,2370.29,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.017,0.0395,0.0237,0.0395
Fridge-Freezer_2015-03-16_06,Fridge-Freezer,Appliance1,Base,2015-03-16 05:49:00,2015-03-16 06:26:00,37.0,3970.13,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0285,0.0662,0.0397,0.0662
Fridge-Freezer_2015-03-16_07,Fridge-Freezer,Appliance1,Base,2015-03-16 06:58:00,2015-03-16 07:27:00,29.0,2390.56,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0171,0.0398,0.0239,0.0398
Fridge-Freezer_2015-03-16_08,Fridge-Freezer,Appliance1,Base,2015-03-16 07:42:00,2015-03-16 07:49:00,7.0,71.19,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0005,0.0012,0.0007,0.0012
Fridge-Freezer_2015-03-16_09,Fridge-Freezer,Appliance1,Base,2015-03-16 08:01:00,2015-03-16 08:43:00,42.0,4412.07,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0316,0.0735,0.0441,0.0735
Fridge-Freezer_2015-03-16_10,Fridge-Freezer,Appliance1,Base,2015-03-16 09:24:00,2015-03-16 09:54:00,30.0,2498.45,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0179,0.0416,0.025,0.0416
Fridge-Freezer_2015-03-16_11,Fridge-Freezer,Appliance1,Base,2015-03-16 10:02:00,2015-03-16 10:24:00,22.0,1693.35,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0121,0.0282,0.0169,0.0282
Fridge-Freezer_2015-03-16_12,Fridge-Freezer,Appliance1,Base,2015-03-16 10:34:00,2015-03-16 11:05:00,31.0,2494.22,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0179,0.0416,0.0249,0.0416
Fridge-Freezer_2015-03-16_13,Fridge-Freezer,Appliance1,Base,2015-03-16 11:46:00,2015-03-16 12:34:00,48.0,4286.82,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0307,0.0714,0.0429,0.0714
Fridge-Freezer_2015-03-16_14,Fridge-Freezer,Appliance1,Base,2015-03-16 12:57:00,2015-03-16 13:28:00,31.0,2448.62,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0175,0.0408,0.0245,0.0408
Fridge-Freezer_2015-03-16_15,Fridge-Freezer,Appliance1,Base,2015-03-16 13:32:00,2015-03-16 14:41:00,69.0,5616.03,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0402,0.0936,0.0562,0.0936
Fridge-Freezer_2015-03-16_16,Fridge-Freezer,Appliance1,Base,2015-03-16 15:23:00,2015-03-16 16:04:00,41.0,4269.67,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0306,0.0712,0.0427,0.0712
Fridge-Freezer_2015-03-16_17,Fridge-Freezer,Appliance1,Base,2015-03-16 16:33:00,2015-03-16 17:05:00,32.0,2672.38,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0196,0.0445,0.0267,0.0445
Fridge-Freezer_2015-03-16_18,Fridge-Freezer,Appliance1,Base,2015-03-16 17:30:00,2015-03-16 18:08:00,38.0,4162.05,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0354,0.0694,0.0416,0.0694
Fridge-Freezer_2015-03-16_19,Fridge-Freezer,Appliance1,Base,2015-03-16 18:43:00,2015-03-16 19:16:00,33.0,2684.77,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0228,0.0447,0.0268,0.0447
Fridge-Freezer_2015-03-16_20,Fridge-Freezer,Appliance1,Base,2015-03-16 19:25:00,2015-03-16 19:49:00,24.0,1796.4,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0153,0.0299,0.018,0.0299
Fridge-Freezer_2015-03-16_21,Fridge-Freezer,Appliance1,Base,2015-03-16 19:56:00,2015-03-16 20:30:00,34.0,2740.31,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0213,0.0457,0.0274,0.0457
Fridge-Freezer_2015-03-16_22,Fridge-Freezer,Appliance1,Base,2015-03-16 21:10:00,2015-03-16 21:49:00,39.0,4269.29,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0327,0.0712,0.0427,0.0712
Fridge-Freezer_2015-03-16_23,Fridge-Freezer,Appliance1,Base,2015-03-16 22:20:00,2015-03-16 22:50:00,30.0,2438.03,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0175,0.0406,0.0244,0.0406
Fridge-Freezer_2015-03-16_24,Fridge-Freezer,Appliance1,Base,2015-03-16 23:30:00,2015-03-16 23:59:00,29.0,4003.64,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0287,0.0667,0.04,0.0667
Fridge-Freezer_2015-03-17_01,Fridge-Freezer,Appliance1,Base,2015-03-17 00:39:00,2015-03-17 01:07:00,28.0,2326.21,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0167,0.0388,0.0233,0.0388
Fridge-Freezer_2015-03-17_02,Fridge-Freezer,Appliance1,Base,2015-03-17 01:42:00,2015-03-17 02:17:00,35.0,3998.65,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0287,0.0666,0.04,0.0666
Fridge-Freezer_2015-03-17_03,Fridge-Freezer,Appliance1,Base,2015-03-17 02:58:00,2015-03-17 03:26:00,28.0,2319.9,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0166,0.0387,0.0232,0.0387
Fridge-Freezer_2015-03-17_04,Fridge-Freezer,Appliance1,Base,2015-03-17 03:59:00,2015-03-17 04:33:00,34.0,3824.52,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0274,0.0637,0.0382,0.0637
Fridge-Freezer_2015-03-17_05,Fridge-Freezer,Appliance1,Base,2015-03-17 05:14:00,2015-03-17 05:40:00,26.0,2130.05,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0153,0.0355,0.0213,0.0355
Fridge-Freezer_2015-03-17_06,Fridge-Freezer,Appliance1,Base,2015-03-17 06:21:00,2015-03-17 06:47:00,26.0,3759.37,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0269,0.0627,0.0376,0.0627
Fridge-Freezer_2015-03-17_07,Fridge-Freezer,Appliance1,Base,2015-03-17 07:28:00,2015-03-17 07:55:00,27.0,2280.42,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0163,0.038,0.0228,0.038
Fridge-Freezer_2015-03-17_08,Fridge-Freezer,Appliance1,Base,2015-03-17 08:13:00,2015-03-17 08:18:00,5.0,33.42,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0002,0.0006,0.0003,0.0006
Fridge-Freezer_2015-03-17_09,Fridge-Freezer,Appliance1,Base,2015-03-17 08:19:00,2015-03-17 08:24:00,5.0,41.47,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0003,0.0007,0.0004,0.0007
Fridge-Freezer_2015-03-17_10,Fridge-Freezer,Appliance1,Base,2015-03-17 08:36:00,2015-03-17 09:02:00,26.0,3794.15,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0272,0.0632,0.0379,0.0632
Fridge-Freezer_2015-03-17_11,Fridge-Freezer,Appliance1,Base,2015-03-17 09:42:00,2015-03-17 10:10:00,28.0,2448.48,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0175,0.0408,0.0245,0.0408
Fridge-Freezer_2015-03-17_12,Fridge-Freezer,Appliance1,Base,2015-03-17 10:51:00,2015-03-17 11:24:00,33.0,3916.71,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0281,0.0653,0.0392,0.0653
Fridge-Freezer_2015-03-17_13,Fridge-Freezer,Appliance1,Base,2015-03-17 11:58:00,2015-03-17 12:24:00,26.0,2146.93,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0154,0.0358,0.0215,0.0358
Fridge-Freezer_2015-03-17_14,Fridge-Freezer,Appliance1,Base,2015-03-17 13:05:00,2015-03-17 13:48:00,43.0,3970.5,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0285,0.0662,0.0397,0.0662
Fridge-Freezer_2015-03-17_15,Fridge-Freezer,Appliance1,Base,2015-03-17 14:10:00,2015-03-17 14:44:00,34.0,2720.65,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0195,0.0453,0.0272,0.0453
Fridge-Freezer_2015-03-17_16,Fridge-Freezer,Appliance1,Base,2015-03-17 15:23:00,2015-03-17 16:07:00,44.0,4070.04,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0292,0.0678,0.0407,0.0678
Fridge-Freezer_2015-03-17_17,Fridge-Freezer,Appliance1,Base,2015-03-17 16:31:00,2015-03-17 17:01:00,30.0,2279.52,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0164,0.038,0.0228,0.038
Fridge-Freezer_2015-03-17_18,Fridge-Freezer,Appliance1,Base,2015-03-17 17:36:00,2015-03-17 18:13:00,37.0,4599.36,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0391,0.0767,0.046,0.0767
Fridge-Freezer_2015-03-17_19,Fridge-Freezer,Appliance1,Base,2015-03-17 18:49:00,2015-03-17 19:20:00,31.0,2458.55,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0209,0.041,0.0246,0.041
Fridge-Freezer_2015-03-17_20,Fridge-Freezer,Appliance1,Base,2015-03-17 19:50:00,2015-03-17 20:42:00,52.0,5830.59,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0459,0.0972,0.0583,0.0972
Fridge-Freezer_2015-03-17_21,Fridge-Freezer,Appliance1,Base,2015-03-17 21:11:00,2015-03-17 21:46:00,35.0,2753.5,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0211,0.0459,0.0275,0.0459
Fridge-Freezer_2015-03-17_22,Fridge-Freezer,Appliance1,Base,2015-03-17 21:54:00,2015-03-17 22:15:00,21.0,1690.24,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0124,0.0282,0.0169,0.0282
Fridge-Freezer_2015-03-17_23,Fridge-Freezer,Appliance1,Base,2015-03-17 22:17:00,2015-03-17 22:50:00,33.0,2736.06,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0196,0.0456,0.0274,0.0456
Fridge-Freezer_2015-03-17_24,Fridge-Freezer,Appliance1,Base,2015-03-17 23:22:00,2015-03-17 23:54:00,32.0,2602.57,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0187,0.0434,0.026,0.0434
Fridge-Freezer_2015-03-17_25,Fridge-Freezer,Appliance1,Base,2015-03-17 23:59:00,2015-03-18 00:21:00,22.0,1693.64,False,Appliance1,Appliance1 (Fridge-Freezer),2015-03,0.0121,0.0282,0.0169,0.0282
