event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Germany_Variable,energy_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable_Base
Tumble_Dryer_2015-02-19_15,Tumble Dryer,Appliance5,Shiftable,2015-02-19 10:53:00,2015-02-19 10:54:00,1.0,34.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_16,Tumble Dryer,Appliance5,Shiftable,2015-02-19 10:58:00,2015-02-19 10:59:00,1.0,41.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_17,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:04:00,2015-02-19 11:05:00,1.0,48.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_18,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:09:00,2015-02-19 11:10:00,1.0,59.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_19,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:14:00,2015-02-19 11:15:00,1.0,35.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_20,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:20:00,2015-02-19 11:21:00,1.0,61.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_21,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:25:00,2015-02-19 11:26:00,1.0,18.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2015-02-19_22,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:30:00,2015-02-19 11:32:00,2.0,62.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0004,0.001
Tumble_Dryer_2015-02-19_23,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:36:00,2015-02-19 11:37:00,1.0,33.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_24,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:41:00,2015-02-19 11:42:00,1.0,40.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_25,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:46:00,2015-02-19 11:47:00,1.0,49.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_26,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:52:00,2015-02-19 11:53:00,1.0,67.18,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-19_27,Tumble Dryer,Appliance5,Shiftable,2015-02-19 11:57:00,2015-02-19 11:58:00,1.0,35.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_28,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:02:00,2015-02-19 12:04:00,2.0,61.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_29,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:08:00,2015-02-19 12:09:00,1.0,48.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_30,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:13:00,2015-02-19 12:14:00,1.0,40.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_31,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:18:00,2015-02-19 12:20:00,2.0,36.73,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_32,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:24:00,2015-02-19 12:25:00,1.0,58.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_33,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:29:00,2015-02-19 12:30:00,1.0,35.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_34,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:34:00,2015-02-19 12:36:00,2.0,48.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_35,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:40:00,2015-02-19 12:41:00,1.0,50.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_36,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:45:00,2015-02-19 12:46:00,1.0,62.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.001,0.0004,0.001
Tumble_Dryer_2015-02-19_37,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:50:00,2015-02-19 12:52:00,2.0,38.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_38,Tumble Dryer,Appliance5,Shiftable,2015-02-19 12:56:00,2015-02-19 12:57:00,1.0,59.83,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_39,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:01:00,2015-02-19 13:02:00,1.0,50.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_40,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:06:00,2015-02-19 13:07:00,1.0,41.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_41,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:12:00,2015-02-19 13:13:00,1.0,37.59,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_42,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:17:00,2015-02-19 13:18:00,1.0,67.71,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-19_43,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:22:00,2015-02-19 13:24:00,2.0,39.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_44,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:28:00,2015-02-19 13:29:00,1.0,42.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_45,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:33:00,2015-02-19 13:34:00,1.0,30.99,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0005,0.0002,0.0005
Tumble_Dryer_2015-02-19_46,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:38:00,2015-02-19 13:40:00,2.0,45.73,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_47,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:44:00,2015-02-19 13:45:00,1.0,35.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_48,Tumble Dryer,Appliance5,Shiftable,2015-02-19 13:49:00,2015-02-19 14:50:00,61.0,81754.68,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.4633,1.3626,0.4633,1.3626
Tumble_Dryer_2015-02-19_49,Tumble Dryer,Appliance5,Shiftable,2015-02-19 14:54:00,2015-02-19 14:55:00,1.0,72.14,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-19_50,Tumble Dryer,Appliance5,Shiftable,2015-02-19 14:59:00,2015-02-19 15:00:00,1.0,55.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-19_51,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:05:00,2015-02-19 15:06:00,1.0,61.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_52,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:15:00,2015-02-19 15:17:00,2.0,67.84,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-19_53,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:21:00,2015-02-19 15:22:00,1.0,39.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_54,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:26:00,2015-02-19 15:27:00,1.0,52.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-19_55,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:31:00,2015-02-19 15:32:00,1.0,35.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_56,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:37:00,2015-02-19 15:38:00,1.0,42.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_57,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:42:00,2015-02-19 15:43:00,1.0,75.29,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0013,0.0004,0.0013
Tumble_Dryer_2015-02-19_58,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:47:00,2015-02-19 15:48:00,1.0,41.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_59,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:53:00,2015-02-19 15:54:00,1.0,36.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_60,Tumble Dryer,Appliance5,Shiftable,2015-02-19 15:58:00,2015-02-19 15:59:00,1.0,42.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_61,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:03:00,2015-02-19 16:05:00,2.0,40.14,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_62,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:09:00,2015-02-19 16:10:00,1.0,59.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-19_63,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:14:00,2015-02-19 16:15:00,1.0,40.86,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-19_64,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:19:00,2015-02-19 16:21:00,2.0,45.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_65,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:25:00,2015-02-19 16:26:00,1.0,36.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_66,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:30:00,2015-02-19 16:31:00,1.0,47.57,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-19_67,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:35:00,2015-02-19 16:37:00,2.0,38.64,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-19_68,Tumble Dryer,Appliance5,Shiftable,2015-02-19 16:41:00,2015-02-19 16:42:00,1.0,29.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0005,0.0002,0.0005
Tumble_Dryer_2015-02-22_01,Tumble Dryer,Appliance5,Shiftable,2015-02-22 09:07:00,2015-02-22 10:20:00,73.0,129290.04,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.6465,2.1548,0.7326,2.1548
Tumble_Dryer_2015-02-22_02,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:24:00,2015-02-22 10:26:00,2.0,46.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-22_03,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:30:00,2015-02-22 10:31:00,1.0,61.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_04,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:35:00,2015-02-22 10:36:00,1.0,48.71,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-22_05,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:40:00,2015-02-22 10:42:00,2.0,54.28,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-22_06,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:46:00,2015-02-22 10:47:00,1.0,82.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0014,0.0005,0.0014
Tumble_Dryer_2015-02-22_07,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:51:00,2015-02-22 10:52:00,1.0,18.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2015-02-22_08,Tumble Dryer,Appliance5,Shiftable,2015-02-22 10:56:00,2015-02-22 10:58:00,2.0,63.24,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_09,Tumble Dryer,Appliance5,Shiftable,2015-02-22 11:00:00,2015-02-22 12:03:00,63.0,106077.29,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.5307,1.768,0.6011,1.768
Tumble_Dryer_2015-02-22_10,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:07:00,2015-02-22 12:08:00,1.0,71.94,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-22_11,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:13:00,2015-02-22 12:14:00,1.0,52.59,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-22_12,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:18:00,2015-02-22 12:19:00,1.0,41.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_13,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:23:00,2015-02-22 12:25:00,2.0,60.68,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_14,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:29:00,2015-02-22 12:30:00,1.0,67.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_15,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:34:00,2015-02-22 12:35:00,1.0,41.57,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_16,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:39:00,2015-02-22 12:41:00,2.0,84.45,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0005,0.0014,0.0005,0.0014
Tumble_Dryer_2015-02-22_17,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:45:00,2015-02-22 12:46:00,1.0,35.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-22_18,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:50:00,2015-02-22 12:51:00,1.0,41.01,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_19,Tumble Dryer,Appliance5,Shiftable,2015-02-22 12:55:00,2015-02-22 12:57:00,2.0,64.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_20,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:01:00,2015-02-22 13:02:00,1.0,61.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_21,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:06:00,2015-02-22 13:07:00,1.0,40.86,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_22,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:11:00,2015-02-22 13:13:00,2.0,63.59,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_23,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:17:00,2015-02-22 13:18:00,1.0,35.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-22_24,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:22:00,2015-02-22 13:23:00,1.0,79.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0013,0.0004,0.0013
Tumble_Dryer_2015-02-22_25,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:27:00,2015-02-22 13:29:00,2.0,39.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_26,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:33:00,2015-02-22 13:34:00,1.0,59.59,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_27,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:38:00,2015-02-22 13:39:00,1.0,37.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-22_28,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:43:00,2015-02-22 13:45:00,2.0,64.82,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_29,Tumble Dryer,Appliance5,Shiftable,2015-02-22 13:49:00,2015-02-22 14:52:00,63.0,99137.96,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.5618,1.6523,0.5618,1.6523
Tumble_Dryer_2015-02-22_30,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:01:00,2015-02-22 15:03:00,2.0,54.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-22_31,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:07:00,2015-02-22 15:08:00,1.0,37.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-22_32,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:12:00,2015-02-22 15:13:00,1.0,42.71,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_33,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:17:00,2015-02-22 15:19:00,2.0,109.41,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0006,0.0018,0.0006,0.0018
Tumble_Dryer_2015-02-22_34,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:23:00,2015-02-22 15:24:00,1.0,57.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_35,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:28:00,2015-02-22 15:29:00,1.0,42.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-22_36,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:33:00,2015-02-22 15:35:00,2.0,38.8,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-22_37,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:39:00,2015-02-22 15:40:00,1.0,66.3,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-22_38,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:44:00,2015-02-22 15:45:00,1.0,107.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0006,0.0018,0.0006,0.0018
Tumble_Dryer_2015-02-22_39,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:49:00,2015-02-22 15:51:00,2.0,60.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_40,Tumble Dryer,Appliance5,Shiftable,2015-02-22 15:55:00,2015-02-22 15:56:00,1.0,51.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-22_41,Tumble Dryer,Appliance5,Shiftable,2015-02-22 16:00:00,2015-02-22 16:01:00,1.0,58.59,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-22_42,Tumble Dryer,Appliance5,Shiftable,2015-02-22 16:06:00,2015-02-22 16:07:00,1.0,19.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2015-02-26_01,Tumble Dryer,Appliance5,Shiftable,2015-02-26 15:39:00,2015-02-26 16:16:00,37.0,47335.4,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.2651,0.7889,0.2682,0.7889
Tumble_Dryer_2015-02-26_02,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:19:00,2015-02-26 16:21:00,2.0,75.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0013,0.0004,0.0013
Tumble_Dryer_2015-02-26_03,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:25:00,2015-02-26 16:26:00,1.0,37.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-26_04,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:30:00,2015-02-26 16:31:00,1.0,60.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-26_05,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:36:00,2015-02-26 16:37:00,1.0,38.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-26_06,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:41:00,2015-02-26 16:42:00,1.0,54.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-26_07,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:46:00,2015-02-26 16:47:00,1.0,46.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-26_08,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:52:00,2015-02-26 16:53:00,1.0,73.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-26_09,Tumble Dryer,Appliance5,Shiftable,2015-02-26 16:57:00,2015-02-26 16:58:00,1.0,53.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-26_10,Tumble Dryer,Appliance5,Shiftable,2015-02-26 17:02:00,2015-02-26 17:03:00,1.0,62.11,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0004,0.001
Tumble_Dryer_2015-02-26_11,Tumble Dryer,Appliance5,Shiftable,2015-02-26 17:08:00,2015-02-26 17:09:00,1.0,32.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0005,0.0002,0.0005
Tumble_Dryer_2015-02-28_01,Tumble Dryer,Appliance5,Shiftable,2015-02-28 09:32:00,2015-02-28 10:42:00,70.0,115972.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.5799,1.9329,0.6572,1.9329
Tumble_Dryer_2015-02-28_02,Tumble Dryer,Appliance5,Shiftable,2015-02-28 10:46:00,2015-02-28 10:47:00,1.0,39.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-28_03,Tumble Dryer,Appliance5,Shiftable,2015-02-28 10:52:00,2015-02-28 10:53:00,1.0,46.8,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_04,Tumble Dryer,Appliance5,Shiftable,2015-02-28 10:57:00,2015-02-28 10:58:00,1.0,73.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-28_05,Tumble Dryer,Appliance5,Shiftable,2015-02-28 11:03:00,2015-02-28 11:56:00,53.0,82736.54,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.4137,1.3789,0.4688,1.3789
Tumble_Dryer_2015-02-28_06,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:00:00,2015-02-28 12:02:00,2.0,88.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0005,0.0015,0.0005,0.0015
