appliance_ID,appliance_name,Shiftability,original_start_time,original_end_time,duration(min),energy(W),event_id,is_reschedulable
Appliance1,Aggregate,Base,2015-02-20 02:55:00,2015-02-20 03:57:00,62.0,5934.25,house21_event_4469,False
Appliance1,Aggregate,Base,2015-02-20 05:11:00,2015-02-20 05:54:00,43.0,3966.88,house21_event_4470,False
Appliance1,Aggregate,Base,2015-02-20 07:13:00,2015-02-20 07:54:00,41.0,3759.56,house21_event_4471,False
Appliance1,Aggregate,Base,2015-02-20 08:48:00,2015-02-20 09:30:00,42.0,1481.57,house21_event_4472,False
Appliance1,Aggregate,Base,2015-02-20 10:36:00,2015-02-20 11:15:00,39.0,3544.7,house21_event_4473,False
Appliance1,Aggregate,Base,2015-02-20 12:17:00,2015-02-20 13:06:00,49.0,3159.08,house21_event_4474,False
Appliance1,Aggregate,Base,2015-02-20 14:30:00,2015-02-20 14:56:00,26.0,90.0,house21_event_4475,False
Appliance1,Aggregate,Base,2015-02-20 16:00:00,2015-02-20 16:34:00,34.0,3008.17,house21_event_4476,False
Appliance1,Aggregate,Base,2015-02-20 17:33:00,2015-02-20 18:13:00,40.0,3523.3,house21_event_4477,False
Appliance1,Aggregate,Base,2015-02-20 19:06:00,2015-02-20 19:46:00,40.0,3528.36,house21_event_4478,False
Appliance1,Aggregate,Base,2015-02-20 20:41:00,2015-02-20 21:21:00,40.0,3539.09,house21_event_4479,False
Appliance1,Aggregate,Base,2015-02-20 22:23:00,2015-02-20 23:02:00,39.0,3470.67,house21_event_4480,False
Appliance1,Aggregate,Base,2015-02-21 00:07:00,2015-02-21 00:45:00,38.0,3460.71,house21_event_4481,False
Appliance1,Aggregate,Base,2015-02-21 01:54:00,2015-02-21 02:32:00,38.0,3410.23,house21_event_4482,False
Appliance1,Aggregate,Base,2015-02-21 03:44:00,2015-02-21 04:21:00,37.0,3346.4,house21_event_4483,False
Appliance1,Aggregate,Base,2015-02-21 05:37:00,2015-02-21 06:14:00,37.0,3315.71,house21_event_4484,False
Appliance1,Aggregate,Base,2015-02-21 07:34:00,2015-02-21 08:11:00,37.0,3327.88,house21_event_4485,False
Appliance1,Aggregate,Base,2015-02-21 09:30:00,2015-02-21 10:08:00,38.0,566.85,house21_event_4486,False
Appliance1,Aggregate,Base,2015-02-21 11:32:00,2015-02-21 11:45:00,13.0,2147.48,house21_event_4487,False
Appliance1,Aggregate,Base,2015-02-21 11:52:00,2015-02-21 12:58:00,66.0,3080.32,house21_event_4488,False
Appliance1,Aggregate,Base,2015-02-21 14:04:00,2015-02-21 14:58:00,54.0,4200.38,house21_event_4489,False
Appliance1,Aggregate,Base,2015-02-21 15:55:00,2015-02-21 16:39:00,44.0,3938.63,house21_event_4490,False
Appliance1,Aggregate,Base,2015-02-21 17:36:00,2015-02-21 18:19:00,43.0,3774.43,house21_event_4491,False
Appliance1,Aggregate,Base,2015-02-21 19:14:00,2015-02-21 20:02:00,48.0,4304.18,house21_event_4492,False
Appliance1,Aggregate,Base,2015-02-21 21:01:00,2015-02-21 21:41:00,40.0,3627.41,house21_event_4493,False
Appliance1,Aggregate,Base,2015-02-21 22:47:00,2015-02-21 23:26:00,39.0,3513.35,house21_event_4494,False
Appliance1,Aggregate,Base,2015-02-22 00:37:00,2015-02-22 01:15:00,38.0,3462.4,house21_event_4495,False
Appliance1,Aggregate,Base,2015-02-22 02:31:00,2015-02-22 03:09:00,38.0,3372.55,house21_event_4496,False
Appliance1,Aggregate,Base,2015-02-22 04:31:00,2015-02-22 05:09:00,38.0,3366.01,house21_event_4497,False
Appliance1,Aggregate,Base,2015-02-22 06:38:00,2015-02-22 07:15:00,37.0,3375.44,house21_event_4498,False
Appliance1,Aggregate,Base,2015-02-22 10:57:00,2015-02-22 11:35:00,38.0,1458.5,house21_event_4499,False
Appliance1,Aggregate,Base,2015-02-22 12:53:00,2015-02-22 13:31:00,38.0,3390.9,house21_event_4500,False
Appliance1,Aggregate,Base,2015-02-22 14:54:00,2015-02-22 15:33:00,39.0,3473.08,house21_event_4501,False
Appliance1,Aggregate,Base,2015-02-22 16:44:00,2015-02-22 17:23:00,39.0,3521.73,house21_event_4502,False
Appliance1,Aggregate,Base,2015-02-22 18:30:00,2015-02-22 19:09:00,39.0,3464.99,house21_event_4503,False
Appliance1,Aggregate,Base,2015-02-22 20:05:00,2015-02-22 20:43:00,38.0,5973.9,house21_event_4504,False
Appliance1,Aggregate,Base,2015-02-22 20:49:00,2015-02-22 22:34:00,105.0,9792.64,house21_event_4505,False
Appliance1,Aggregate,Base,2015-02-22 23:48:00,2015-02-23 00:40:00,52.0,4644.72,house21_event_4506,False
Appliance1,Aggregate,Base,2015-02-23 02:15:00,2015-02-23 03:04:00,49.0,4422.72,house21_event_4507,False
Appliance1,Aggregate,Base,2015-02-23 04:51:00,2015-02-23 05:39:00,48.0,4367.37,house21_event_4508,False
Appliance1,Aggregate,Base,2015-02-23 07:29:00,2015-02-23 08:22:00,53.0,4812.94,house21_event_4509,False
Appliance1,Aggregate,Base,2015-02-23 09:40:00,2015-02-23 10:25:00,45.0,4070.84,house21_event_4510,False
Appliance1,Aggregate,Base,2015-02-23 11:51:00,2015-02-23 12:36:00,45.0,3673.15,house21_event_4511,False
Appliance1,Aggregate,Base,2015-02-23 14:05:00,2015-02-23 14:49:00,44.0,3407.24,house21_event_4512,False
Appliance1,Aggregate,Base,2015-02-23 15:48:00,2015-02-23 17:50:00,122.0,10636.21,house21_event_4513,False
Appliance1,Aggregate,Base,2015-02-23 18:32:00,2015-02-23 19:59:00,87.0,7763.81,house21_event_4514,False
Appliance1,Aggregate,Base,2015-02-23 21:02:00,2015-02-23 22:04:00,62.0,5546.39,house21_event_4515,False
Appliance1,Aggregate,Base,2015-02-23 23:19:00,2015-02-24 00:05:00,46.0,6526.85,house21_event_4516,False
Appliance1,Aggregate,Base,2015-02-24 00:11:00,2015-02-24 01:35:00,84.0,7956.68,house21_event_4517,False
Appliance1,Aggregate,Base,2015-02-24 03:18:00,2015-02-24 04:15:00,57.0,5274.16,house21_event_4518,False
Appliance1,Aggregate,Base,2015-02-24 06:10:00,2015-02-24 07:04:00,54.0,4994.78,house21_event_4519,False
Appliance1,Aggregate,Base,2015-02-24 07:57:00,2015-02-24 08:52:00,55.0,4685.33,house21_event_4520,False
Appliance1,Aggregate,Base,2015-02-24 10:25:00,2015-02-24 11:16:00,51.0,4513.64,house21_event_4521,False
Appliance1,Aggregate,Base,2015-02-24 12:52:00,2015-02-24 13:44:00,52.0,3737.9,house21_event_4522,False
Appliance1,Aggregate,Base,2015-02-24 15:23:00,2015-02-24 16:13:00,50.0,3833.8,house21_event_4523,False
Appliance1,Aggregate,Base,2015-02-24 17:06:00,2015-02-24 17:57:00,51.0,4619.6,house21_event_4524,False
Appliance1,Aggregate,Base,2015-02-24 19:05:00,2015-02-24 19:58:00,53.0,4695.55,house21_event_4525,False
Appliance1,Aggregate,Base,2015-02-24 21:12:00,2015-02-24 22:01:00,49.0,4350.73,house21_event_4526,False
Appliance1,Aggregate,Base,2015-02-24 23:24:00,2015-02-25 00:12:00,48.0,4312.3,house21_event_4527,False
Appliance1,Aggregate,Base,2015-02-25 01:44:00,2015-02-25 02:31:00,47.0,4311.11,house21_event_4528,False
Appliance1,Aggregate,Base,2015-02-25 04:11:00,2015-02-25 04:58:00,47.0,4215.81,house21_event_4529,False
Appliance1,Aggregate,Base,2015-02-25 06:47:00,2015-02-25 07:44:00,57.0,8039.69,house21_event_4530,False
Appliance1,Aggregate,Base,2015-02-25 07:50:00,2015-02-25 09:05:00,75.0,5421.79,house21_event_4531,False
Appliance1,Aggregate,Base,2015-02-25 10:53:00,2015-02-25 11:47:00,54.0,2519.45,house21_event_4532,False
Appliance1,Aggregate,Base,2015-02-25 13:34:00,2015-02-25 14:24:00,50.0,4015.23,house21_event_4533,False
Appliance1,Aggregate,Base,2015-02-25 16:13:00,2015-02-25 17:03:00,50.0,4550.46,house21_event_4534,False
Appliance1,Aggregate,Base,2015-02-25 18:28:00,2015-02-25 19:44:00,76.0,6890.38,house21_event_4535,False
Appliance1,Aggregate,Base,2015-02-25 20:53:00,2015-02-25 21:44:00,51.0,4528.0,house21_event_4536,False
Appliance1,Aggregate,Base,2015-02-25 23:06:00,2015-02-25 23:56:00,50.0,4491.45,house21_event_4537,False
Appliance1,Aggregate,Base,2015-02-26 01:23:00,2015-02-26 02:12:00,49.0,4404.15,house21_event_4538,False
Appliance1,Aggregate,Base,2015-02-26 03:46:00,2015-02-26 04:34:00,48.0,4327.85,house21_event_4539,False
Appliance1,Aggregate,Base,2015-02-26 06:15:00,2015-02-26 07:04:00,49.0,4462.79,house21_event_4540,False
Appliance1,Aggregate,Base,2015-02-26 08:08:00,2015-02-26 08:57:00,49.0,3873.39,house21_event_4541,False
Appliance1,Aggregate,Base,2015-02-26 10:27:00,2015-02-26 11:16:00,49.0,2167.29,house21_event_4542,False
Appliance1,Aggregate,Base,2015-02-26 12:53:00,2015-02-26 13:41:00,48.0,2788.6,house21_event_4543,False
Appliance1,Aggregate,Base,2015-02-26 15:27:00,2015-02-26 16:25:00,58.0,4549.52,house21_event_4544,False
Appliance1,Aggregate,Base,2015-02-26 16:34:00,2015-02-26 17:42:00,68.0,6080.6,house21_event_4545,False
Appliance1,Aggregate,Base,2015-02-26 19:34:00,2015-02-26 20:28:00,54.0,5001.94,house21_event_4546,False
Appliance1,Aggregate,Base,2015-02-26 22:08:00,2015-02-26 23:00:00,52.0,4742.42,house21_event_4547,False
Appliance1,Aggregate,Base,2015-02-27 00:42:00,2015-02-27 01:34:00,52.0,4609.14,house21_event_4548,False
Appliance1,Aggregate,Base,2015-02-27 03:27:00,2015-02-27 04:17:00,50.0,4562.66,house21_event_4549,False
Appliance1,Aggregate,Base,2015-02-27 06:22:00,2015-02-27 07:12:00,50.0,4489.17,house21_event_4550,False
Appliance1,Aggregate,Base,2015-02-27 08:29:00,2015-02-27 09:18:00,49.0,3465.05,house21_event_4551,False
Appliance1,Aggregate,Base,2015-02-27 11:05:00,2015-02-27 11:58:00,53.0,4870.53,house21_event_4552,False
Appliance1,Aggregate,Base,2015-02-27 13:40:00,2015-02-27 14:32:00,52.0,4752.57,house21_event_4553,False
Appliance1,Aggregate,Base,2015-02-27 16:16:00,2015-02-27 17:08:00,52.0,4728.07,house21_event_4554,False
Appliance1,Aggregate,Base,2015-02-27 18:23:00,2015-02-27 19:28:00,65.0,5805.79,house21_event_4555,False
Appliance1,Aggregate,Base,2015-02-27 20:39:00,2015-02-27 21:33:00,54.0,4787.52,house21_event_4556,False
Appliance1,Aggregate,Base,2015-02-27 23:00:00,2015-02-27 23:52:00,52.0,4662.63,house21_event_4557,False
Appliance1,Aggregate,Base,2015-02-28 01:28:00,2015-02-28 02:16:00,48.0,7112.6,house21_event_4558,False
Appliance1,Aggregate,Base,2015-02-28 02:22:00,2015-02-28 03:41:00,79.0,7467.32,house21_event_4559,False
Appliance1,Aggregate,Base,2015-02-28 05:45:00,2015-02-28 06:41:00,56.0,5153.17,house21_event_4560,False
Appliance1,Aggregate,Base,2015-02-28 08:45:00,2015-02-28 09:52:00,67.0,4754.83,house21_event_4561,False
Appliance1,Aggregate,Base,2015-02-28 11:33:00,2015-02-28 12:32:00,59.0,4753.27,house21_event_4562,False
Appliance1,Aggregate,Base,2015-02-28 13:28:00,2015-02-28 15:24:00,116.0,1255.98,house21_event_4563,False
Appliance1,Aggregate,Base,2015-02-28 15:42:00,2015-02-28 16:32:00,50.0,4423.41,house21_event_4564,False
Appliance1,Aggregate,Base,2015-02-28 17:37:00,2015-02-28 18:28:00,51.0,4447.75,house21_event_4565,False
Appliance1,Aggregate,Base,2015-02-28 19:28:00,2015-02-28 20:33:00,65.0,5917.46,house21_event_4566,False
Appliance1,Aggregate,Base,2015-02-28 21:36:00,2015-02-28 22:33:00,57.0,5160.21,house21_event_4567,False
Appliance1,Aggregate,Base,2015-02-28 23:49:00,2015-03-01 00:43:00,54.0,4822.67,house21_event_4568,False
Appliance1,Aggregate,Base,2015-03-01 02:07:00,2015-03-01 02:59:00,52.0,4618.92,house21_event_4569,False
Appliance1,Aggregate,Base,2015-03-01 04:29:00,2015-03-01 05:19:00,50.0,4517.23,house21_event_4570,False
Appliance1,Aggregate,Base,2015-03-01 06:54:00,2015-03-01 07:56:00,62.0,8446.09,house21_event_4571,False
Appliance1,Aggregate,Base,2015-03-01 08:02:00,2015-03-01 09:13:00,71.0,5604.18,house21_event_4572,False
Appliance1,Aggregate,Base,2015-03-01 10:43:00,2015-03-01 11:38:00,55.0,5005.29,house21_event_4573,False
Appliance1,Aggregate,Base,2015-03-01 13:26:00,2015-03-01 13:54:00,28.0,265.5,house21_event_4574,False
Appliance1,Aggregate,Base,2015-03-01 14:47:00,2015-03-01 15:23:00,36.0,2923.9,house21_event_4575,False
Appliance1,Aggregate,Base,2015-03-01 16:32:00,2015-03-01 17:12:00,40.0,3574.14,house21_event_4576,False
Appliance1,Aggregate,Base,2015-03-01 18:21:00,2015-03-01 19:01:00,40.0,3613.74,house21_event_4577,False
Appliance1,Aggregate,Base,2015-03-01 20:07:00,2015-03-01 20:48:00,41.0,3621.65,house21_event_4578,False
Appliance1,Aggregate,Base,2015-03-01 21:56:00,2015-03-01 22:36:00,40.0,3585.26,house21_event_4579,False
Appliance1,Aggregate,Base,2015-03-01 23:45:00,2015-03-02 00:24:00,39.0,3517.17,house21_event_4580,False
Appliance1,Aggregate,Base,2015-03-02 01:36:00,2015-03-02 02:15:00,39.0,3464.66,house21_event_4581,False
Appliance1,Aggregate,Base,2015-03-02 03:31:00,2015-03-02 04:09:00,38.0,3421.04,house21_event_4582,False
Appliance1,Aggregate,Base,2015-03-02 05:30:00,2015-03-02 06:08:00,38.0,3432.54,house21_event_4583,False
Appliance1,Aggregate,Base,2015-03-02 07:30:00,2015-03-02 08:17:00,47.0,4242.19,house21_event_4584,False
Appliance1,Aggregate,Base,2015-03-02 09:27:00,2015-03-02 10:08:00,41.0,3668.35,house21_event_4585,False
Appliance1,Aggregate,Base,2015-03-02 11:23:00,2015-03-02 12:05:00,42.0,1679.85,house21_event_4586,False
Appliance1,Aggregate,Base,2015-03-02 13:25:00,2015-03-02 14:02:00,37.0,3253.83,house21_event_4587,False
Appliance1,Aggregate,Base,2015-03-02 15:22:00,2015-03-02 16:21:00,59.0,4059.87,house21_event_4588,False
Appliance1,Aggregate,Base,2015-03-02 16:33:00,2015-03-02 17:31:00,58.0,5506.87,house21_event_4589,False
Appliance1,Aggregate,Base,2015-03-02 18:41:00,2015-03-02 19:38:00,57.0,5188.36,house21_event_4590,False
Appliance1,Aggregate,Base,2015-03-02 20:36:00,2015-03-02 21:19:00,43.0,3955.17,house21_event_4591,False
Appliance1,Aggregate,Base,2015-03-02 22:29:00,2015-03-02 23:11:00,42.0,3822.05,house21_event_4592,False
Appliance1,Aggregate,Base,2015-03-03 00:24:00,2015-03-03 01:06:00,42.0,3687.97,house21_event_4593,False
Appliance1,Aggregate,Base,2015-03-03 02:23:00,2015-03-03 03:03:00,40.0,3603.34,house21_event_4594,False
Appliance1,Aggregate,Base,2015-03-03 04:26:00,2015-03-03 05:06:00,40.0,3584.93,house21_event_4595,False
Appliance1,Aggregate,Base,2015-03-03 06:34:00,2015-03-03 07:14:00,40.0,3608.4,house21_event_4596,False
Appliance1,Aggregate,Base,2015-03-03 08:07:00,2015-03-03 09:16:00,69.0,5631.05,house21_event_4597,False
Appliance1,Aggregate,Base,2015-03-03 10:52:00,2015-03-03 11:50:00,58.0,3371.06,house21_event_4598,False
Appliance1,Aggregate,Base,2015-03-03 13:34:00,2015-03-03 14:30:00,56.0,5070.25,house21_event_4599,False
Appliance1,Aggregate,Base,2015-03-03 15:36:00,2015-03-03 16:19:00,43.0,3820.45,house21_event_4600,False
Appliance1,Aggregate,Base,2015-03-03 17:21:00,2015-03-03 18:04:00,43.0,3836.41,house21_event_4601,False
Appliance1,Aggregate,Base,2015-03-03 19:05:00,2015-03-03 20:14:00,69.0,6052.47,house21_event_4602,False
Appliance1,Aggregate,Base,2015-03-03 21:08:00,2015-03-03 22:06:00,58.0,8342.7,house21_event_4603,False
Appliance1,Aggregate,Base,2015-03-03 22:12:00,2015-03-03 23:34:00,82.0,7762.37,house21_event_4604,False
Appliance1,Aggregate,Base,2015-03-04 00:36:00,2015-03-04 01:23:00,47.0,4214.44,house21_event_4605,False
Appliance1,Aggregate,Base,2015-03-04 02:32:00,2015-03-04 03:16:00,44.0,3919.09,house21_event_4606,False
Appliance1,Aggregate,Base,2015-03-04 04:30:00,2015-03-04 05:12:00,42.0,3778.78,house21_event_4607,False
Appliance1,Aggregate,Base,2015-03-04 06:31:00,2015-03-04 07:13:00,42.0,3724.99,house21_event_4608,False
Appliance1,Aggregate,Base,2015-03-04 08:09:00,2015-03-04 08:57:00,48.0,4071.82,house21_event_4609,False
Appliance1,Aggregate,Base,2015-03-04 10:09:00,2015-03-04 10:54:00,45.0,4027.81,house21_event_4610,False
Appliance1,Aggregate,Base,2015-03-04 12:10:00,2015-03-04 12:55:00,45.0,3999.45,house21_event_4611,False
Appliance1,Aggregate,Base,2015-03-04 14:12:00,2015-03-04 14:56:00,44.0,4025.91,house21_event_4612,False
Appliance1,Aggregate,Base,2015-03-04 16:16:00,2015-03-04 17:00:00,44.0,3929.62,house21_event_4613,False
Appliance1,Aggregate,Base,2015-03-04 18:17:00,2015-03-04 19:13:00,56.0,4920.54,house21_event_4614,False
Appliance1,Aggregate,Base,2015-03-04 20:19:00,2015-03-04 21:01:00,42.0,3765.59,house21_event_4615,False
Appliance1,Aggregate,Base,2015-03-04 22:07:00,2015-03-04 22:48:00,41.0,3692.39,house21_event_4616,False
Appliance1,Aggregate,Base,2015-03-05 00:00:00,2015-03-05 00:41:00,41.0,3638.62,house21_event_4617,False
Appliance1,Aggregate,Base,2015-03-05 01:57:00,2015-03-05 02:37:00,40.0,3639.45,house21_event_4618,False
Appliance1,Aggregate,Base,2015-03-05 03:56:00,2015-03-05 04:49:00,53.0,7770.22,house21_event_4619,False
Appliance1,Aggregate,Base,2015-03-05 04:55:00,2015-03-05 05:56:00,61.0,5754.46,house21_event_4620,False
Appliance1,Aggregate,Base,2015-03-05 07:23:00,2015-03-05 08:16:00,53.0,4825.16,house21_event_4621,False
Appliance1,Aggregate,Base,2015-03-05 09:29:00,2015-03-05 10:14:00,45.0,3458.08,house21_event_4622,False
Appliance1,Aggregate,Base,2015-03-05 11:31:00,2015-03-05 12:13:00,42.0,2437.35,house21_event_4623,False
Appliance1,Aggregate,Base,2015-03-05 13:37:00,2015-03-05 14:18:00,41.0,2939.65,house21_event_4624,False
Appliance1,Aggregate,Base,2015-03-05 15:44:00,2015-03-05 16:25:00,41.0,3708.85,house21_event_4625,False
Appliance1,Aggregate,Base,2015-03-05 17:47:00,2015-03-05 18:29:00,42.0,3835.32,house21_event_4626,False
Appliance1,Aggregate,Base,2015-03-05 19:46:00,2015-03-05 20:33:00,47.0,4244.34,house21_event_4627,False
Appliance1,Aggregate,Base,2015-03-05 21:44:00,2015-03-05 22:26:00,42.0,3728.88,house21_event_4628,False
Appliance1,Aggregate,Base,2015-03-05 23:40:00,2015-03-06 00:21:00,41.0,3711.6,house21_event_4629,False
Appliance1,Aggregate,Base,2015-03-06 01:38:00,2015-03-06 02:19:00,41.0,3699.04,house21_event_4630,False
Appliance1,Aggregate,Base,2015-03-06 03:38:00,2015-03-06 04:19:00,41.0,3721.49,house21_event_4631,False
Appliance1,Aggregate,Base,2015-03-06 05:43:00,2015-03-06 06:23:00,40.0,3687.03,house21_event_4632,False
Appliance1,Aggregate,Base,2015-03-06 07:35:00,2015-03-06 08:24:00,49.0,4408.97,house21_event_4633,False
Appliance1,Aggregate,Base,2015-03-06 09:37:00,2015-03-06 10:18:00,41.0,3645.05,house21_event_4634,False
Appliance1,Aggregate,Base,2015-03-06 11:33:00,2015-03-06 12:14:00,41.0,3647.1,house21_event_4635,False
Appliance1,Aggregate,Base,2015-03-06 13:28:00,2015-03-06 14:21:00,53.0,6168.59,house21_event_4636,False
Appliance1,Aggregate,Base,2015-03-06 14:28:00,2015-03-06 15:31:00,63.0,6107.94,house21_event_4637,False
Appliance1,Aggregate,Base,2015-03-06 16:34:00,2015-03-06 17:20:00,46.0,4164.4,house21_event_4638,False
Appliance1,Aggregate,Base,2015-03-06 18:30:00,2015-03-06 19:15:00,45.0,4062.08,house21_event_4639,False
Appliance1,Aggregate,Base,2015-03-06 20:21:00,2015-03-06 21:05:00,44.0,3996.8,house21_event_4640,False
Appliance1,Aggregate,Base,2015-03-06 22:11:00,2015-03-06 22:54:00,43.0,3872.72,house21_event_4641,False
Appliance1,Aggregate,Base,2015-03-07 00:02:00,2015-03-07 00:44:00,42.0,3783.08,house21_event_4642,False
Appliance1,Aggregate,Base,2015-03-07 01:55:00,2015-03-07 02:35:00,40.0,3662.62,house21_event_4643,False
Appliance1,Aggregate,Base,2015-03-07 03:49:00,2015-03-07 04:29:00,40.0,3645.73,house21_event_4644,False
Appliance1,Aggregate,Base,2015-03-07 05:46:00,2015-03-07 06:26:00,40.0,3559.91,house21_event_4645,False
Appliance1,Aggregate,Base,2015-03-07 07:45:00,2015-03-07 08:25:00,40.0,3593.43,house21_event_4646,False
Appliance1,Aggregate,Base,2015-03-07 09:40:00,2015-03-07 10:20:00,40.0,3665.5,house21_event_4647,False
Appliance1,Aggregate,Base,2015-03-07 11:34:00,2015-03-07 12:15:00,41.0,3716.19,house21_event_4648,False
Appliance1,Aggregate,Base,2015-03-07 13:24:00,2015-03-07 14:06:00,42.0,3804.5,house21_event_4649,False
Appliance1,Aggregate,Base,2015-03-07 15:12:00,2015-03-07 15:55:00,43.0,3845.63,house21_event_4650,False
Appliance1,Aggregate,Base,2015-03-07 17:01:00,2015-03-07 17:46:00,45.0,3969.44,house21_event_4651,False
Appliance1,Aggregate,Base,2015-03-07 18:51:00,2015-03-07 19:33:00,42.0,3764.57,house21_event_4652,False
Appliance1,Aggregate,Base,2015-03-07 20:37:00,2015-03-07 21:35:00,58.0,7729.77,house21_event_4653,False
Appliance1,Aggregate,Base,2015-03-07 21:41:00,2015-03-07 22:44:00,63.0,5997.63,house21_event_4654,False
Appliance1,Aggregate,Base,2015-03-07 23:48:00,2015-03-08 00:33:00,45.0,4073.02,house21_event_4655,False
Appliance1,Aggregate,Base,2015-03-08 01:40:00,2015-03-08 02:21:00,41.0,3729.36,house21_event_4656,False
Appliance1,Aggregate,Base,2015-03-08 03:31:00,2015-03-08 04:12:00,41.0,3636.3,house21_event_4657,False
Appliance1,Aggregate,Base,2015-03-08 05:24:00,2015-03-08 06:04:00,40.0,3590.17,house21_event_4658,False
Appliance1,Aggregate,Base,2015-03-08 07:14:00,2015-03-08 07:57:00,43.0,3798.0,house21_event_4659,False
Appliance1,Aggregate,Base,2015-03-08 09:05:00,2015-03-08 09:49:00,44.0,3698.78,house21_event_4660,False
Appliance1,Aggregate,Base,2015-03-08 10:51:00,2015-03-08 11:33:00,42.0,3314.53,house21_event_4661,False
Appliance1,Aggregate,Base,2015-03-08 12:39:00,2015-03-08 13:30:00,51.0,3443.9,house21_event_4662,False
Appliance1,Aggregate,Base,2015-03-08 14:31:00,2015-03-08 15:10:00,39.0,2167.2,house21_event_4663,False
Appliance1,Aggregate,Base,2015-03-08 16:11:00,2015-03-08 16:48:00,37.0,3198.19,house21_event_4664,False
Appliance1,Aggregate,Base,2015-03-08 17:47:00,2015-03-08 18:41:00,54.0,4888.43,house21_event_4665,False
Appliance1,Aggregate,Base,2015-03-08 19:40:00,2015-03-08 20:31:00,51.0,4649.75,house21_event_4666,False
Appliance1,Aggregate,Base,2015-03-08 21:26:00,2015-03-08 22:16:00,50.0,4398.9,house21_event_4667,False
Appliance1,Aggregate,Base,2015-03-08 23:15:00,2015-03-09 00:00:00,45.0,4052.21,house21_event_4668,False
Appliance1,Aggregate,Base,2015-03-09 01:05:00,2015-03-09 01:49:00,44.0,4023.41,house21_event_4669,False
Appliance1,Aggregate,Base,2015-03-09 03:02:00,2015-03-09 03:25:00,23.0,4264.35,house21_event_4670,False
Appliance1,Aggregate,Base,2015-03-09 03:31:00,2015-03-09 04:40:00,69.0,6549.45,house21_event_4671,False
Appliance1,Aggregate,Base,2015-03-09 05:57:00,2015-03-09 06:42:00,45.0,4097.14,house21_event_4672,False
Appliance1,Aggregate,Base,2015-03-09 07:54:00,2015-03-09 08:38:00,44.0,3870.91,house21_event_4673,False
Appliance1,Aggregate,Base,2015-03-09 09:57:00,2015-03-09 10:39:00,42.0,3305.35,house21_event_4674,False
Appliance1,Aggregate,Base,2015-03-09 12:05:00,2015-03-09 12:46:00,41.0,2585.94,house21_event_4675,False
Appliance1,Aggregate,Base,2015-03-09 14:16:00,2015-03-09 14:57:00,41.0,3327.62,house21_event_4676,False
Appliance1,Aggregate,Base,2015-03-09 16:24:00,2015-03-09 17:07:00,43.0,3892.23,house21_event_4677,False
Appliance1,Aggregate,Base,2015-03-09 18:24:00,2015-03-09 19:17:00,53.0,4786.55,house21_event_4678,False
Appliance1,Aggregate,Base,2015-03-09 20:27:00,2015-03-09 21:19:00,52.0,4737.97,house21_event_4679,False
Appliance1,Aggregate,Base,2015-03-09 22:31:00,2015-03-09 23:13:00,42.0,3755.31,house21_event_4680,False
Appliance1,Aggregate,Base,2015-03-10 00:31:00,2015-03-10 01:11:00,40.0,3722.83,house21_event_4681,False
Appliance1,Aggregate,Base,2015-03-10 02:32:00,2015-03-10 03:12:00,40.0,3776.77,house21_event_4682,False
Appliance1,Aggregate,Base,2015-03-10 04:33:00,2015-03-10 05:13:00,40.0,3594.55,house21_event_4683,False
Appliance1,Aggregate,Base,2015-03-10 06:38:00,2015-03-10 07:18:00,40.0,3583.01,house21_event_4684,False
Appliance1,Aggregate,Base,2015-03-10 08:18:00,2015-03-10 08:58:00,40.0,3540.49,house21_event_4685,False
Appliance1,Aggregate,Base,2015-03-10 10:15:00,2015-03-10 10:57:00,42.0,3774.4,house21_event_4686,False
Appliance1,Aggregate,Base,2015-03-10 12:12:00,2015-03-10 12:48:00,36.0,5206.48,house21_event_4687,False
Appliance1,Aggregate,Base,2015-03-10 12:54:00,2015-03-10 13:59:00,65.0,6240.02,house21_event_4688,False
Appliance1,Aggregate,Base,2015-03-10 15:11:00,2015-03-10 15:58:00,47.0,4215.7,house21_event_4689,False
Appliance1,Aggregate,Base,2015-03-10 17:09:00,2015-03-10 17:52:00,43.0,3917.33,house21_event_4690,False
Appliance1,Aggregate,Base,2015-03-10 18:56:00,2015-03-10 20:46:00,110.0,9746.96,house21_event_4691,False
Appliance1,Aggregate,Base,2015-03-10 21:24:00,2015-03-10 22:09:00,45.0,3902.24,house21_event_4692,False
Appliance1,Aggregate,Base,2015-03-10 22:53:00,2015-03-10 23:33:00,40.0,3544.25,house21_event_4693,False
Appliance1,Aggregate,Base,2015-03-11 00:21:00,2015-03-11 00:58:00,37.0,3333.8,house21_event_4694,False
Appliance1,Aggregate,Base,2015-03-11 01:51:00,2015-03-11 02:26:00,35.0,3187.47,house21_event_4695,False
Appliance1,Aggregate,Base,2015-03-11 03:24:00,2015-03-11 03:59:00,35.0,3101.51,house21_event_4696,False
Appliance1,Aggregate,Base,2015-03-11 05:00:00,2015-03-11 05:35:00,35.0,3080.12,house21_event_4697,False
Appliance1,Aggregate,Base,2015-03-11 06:41:00,2015-03-11 07:14:00,33.0,3032.31,house21_event_4698,False
Appliance1,Aggregate,Base,2015-03-11 08:03:00,2015-03-11 08:38:00,35.0,3153.49,house21_event_4699,False
Appliance1,Aggregate,Base,2015-03-11 09:41:00,2015-03-11 10:16:00,35.0,3202.71,house21_event_4700,False
